LPS, LS, LP, PS, LPSLow, LSLow
0.77867,-1.32,0.60091,0.53754,0.43817,0.60263
0.77068,-1.1219,0.92135,0.47126,0.76958,2.1758
0.8641,3.3478,0.49989,0.70277,0.4927,-0.10383
0.58372,3.9971,0.55216,0.73108,0.70546,0.17165
0.81619,-1.4795,0.70035,0.53905,0.79825,1.0563
0.68117,-1.0897,0.7647,0.61494,0.68379,0.86685
0.90029,4.7508,0.62902,0.70911,0.60763,-3.0568
0.72041,-1.9179,0.72622,0.7364,0.7216,1.0471
0.72943,-0.90986,0.79579,0.47528,0.84615,-1.9564
0.85555,-1.2372,0.69638,0.39802,0.64767,-1.07
0.48526,3.2408,0.73948,0.61814,0.83784,-0.93042
0.90558,-0.34716,0.70635,0.49789,0.6439,1.2748
0.71955,-0.23258,0.55265,0.58675,0.49714,-1.4434
0.7849,-1.4576,0.87824,0.32878,0.65742,-0.56446
0.68322,-1.3878,0.87317,0.47146,0.64814,-2.3162
0.76416,2.9104,0.65722,0.69954,0.63212,1.633
0.71272,-0.37728,0.93781,0.40009,0.82301,2.7321
0.86261,-4.38,0.61878,0.19182,0.61002,1.4346
0.81537,0.54454,0.72919,0.39476,0.8077,-2.624
0.67339,-2.3444,0.73992,0.58304,0.8715,-0.093003
0.81457,-0.614,0.45432,0.39835,0.55126,-1.508
0.70084,2.836,0.83509,0.68026,0.71015,-0.57452
0.68131,-5.5661,0.77292,0.66089,0.5963,-1.9549
0.82454,3.8959,1.0335,0.70624,0.92346,-0.25548
0.87566,-0.23911,0.79291,0.59108,0.60387,-4.0178
0.73469,1.2449,0.88077,0.53668,0.82602,1.8839
0.77638,0.18122,0.75284,0.30823,0.99786,0.46867
0.79922,3.3449,0.8532,0.68858,0.75541,1.889
0.71774,0.54822,0.68433,0.42722,0.78616,-1.0463
0.74095,-0.17271,0.88975,0.7269,0.65877,-2.5575
0.81394,-0.047884,0.78966,0.45868,0.89713,3.8676
0.69611,-5.3062,0.80297,0.61462,0.52443,0.064841
0.73949,-1.201,0.74965,0.53781,0.55515,2.0677
0.75404,4.7024,0.81535,0.38685,0.84427,2.0032
0.53359,4.7754,0.69123,0.48708,0.70585,0.38215
0.83915,-1.2361,0.84546,0.32793,0.63156,0.69577
0.67995,1.1844,0.74507,0.35513,0.6724,0.61558
0.85082,-2.5099,0.78853,0.39851,0.99066,-3.0025
0.81213,-0.93266,0.63503,0.59869,0.51963,-2.8722
0.84966,0.57956,0.81698,0.5599,0.62806,2.2916
0.73047,-3.0149,0.71256,0.49306,0.88391,-0.7835
0.91565,0.076319,0.78241,0.38977,0.52142,-0.58179
0.77608,0.091894,0.8372,0.38538,0.58167,3.734
0.68423,-1.9659,0.74358,0.43617,0.8785,1.4287
0.71979,-0.78413,0.69034,0.46582,0.50494,-1.2998
0.77408,0.35841,0.76122,0.48301,0.85541,-2.0664
0.72171,-1.5816,0.79671,0.45865,0.96081,2.3147
0.69542,-0.8454,0.5982,0.37698,0.80933,-1.7229
0.60628,-2.3691,0.73322,0.49545,0.62651,1.3482
0.70814,1.3885,0.73301,0.58711,0.69447,-1.39
0.74146,3.4012,0.78791,0.42074,0.63615,0.7068
0.8,-1.7361,0.72277,0.52021,0.60467,0.075379
0.7954,-0.40722,0.65093,0.46419,0.87063,-1.4224
0.73016,-0.76886,0.69614,0.57839,0.8534,2.6318
0.76454,-0.087896,0.47518,0.13357,0.76814,1.6504
0.83903,0.56522,0.74532,0.48801,0.85532,0.70212
0.90393,-1.9335,0.33748,0.22876,0.72311,0.21346
0.77126,0.50888,0.53894,0.56067,0.77926,-3.9935
0.73823,2.2228,0.78951,0.47081,0.69667,-0.98267
