LPS, LS, LP, PS, LPSLow, LSLow
0.94979,0.93342,0.91948,0.84709,0.85465,0.90463
0.87838,0.82859,0.91121,0.90388,0.8612,0.77447
0.82459,0.92018,0.89072,0.94797,0.87207,0.87448
0.79329,0.91301,0.92639,0.822,0.89079,0.74239
0.88676,0.95255,0.86977,0.80334,0.92438,0.9573
0.90852,0.92922,0.83117,0.76912,0.89129,0.86212
0.8185,0.8483,0.85253,0.86909,0.91254,0.86301
0.91013,0.92286,0.82309,0.83546,0.89646,0.86952
0.83117,0.85275,0.81787,0.88607,0.84828,0.74128
0.83525,0.83975,0.81494,0.96451,0.90219,0.85239
0.86254,1.0031,0.86344,0.90323,0.95126,0.85445
0.89777,0.79154,0.92892,0.9287,0.92449,0.82072
0.89474,0.84782,0.90074,0.86685,0.82669,0.96273
0.89244,0.78849,0.9035,0.86739,0.87334,0.95227
