LPS, LS, LP, PS, LPSLow, LSLow
-0.028981,-1.3744,-0.42169,0.19647,0.053422,-0.66061
0.28536,-2.2855,0.19935,0.20363,0.10495,-0.41974
0.30833,-1.2448,0.1337,0.18719,-0.25062,-0.68065
0.090975,-1.7072,0.3908,0.12345,-0.11371,-0.311
0.16714,-1.5392,0.15697,0.10889,0.28399,0.31051
0.13768,-0.73006,0.42469,0.24095,-0.28715,-1.276
0.34427,2.0915,-0.6346,0.5055,0.17854,0.83359
0.29614,1.1504,0.57551,0.35656,0.38372,0.94333
0.35449,-1.523,0.27145,0.3083,0.093872,-1.6762
0.022419,0.83123,-0.40841,0.38432,-0.27319,-2.1081
-0.18556,2.0595,-0.030005,0.26449,0.36486,2.2493
0.040139,0.13437,0.050811,0.31875,-0.38466,1.3863
-0.052786,0.67985,0.46419,-0.22762,0.16112,-1.9182
0.3207,-0.38875,0.18709,0.049605,0.066995,-0.73415
0.17931,3.7405,0.022106,0.057287,-0.036956,-0.90134
0.3736,-0.80301,0.30418,0.28438,0.18714,-1.7336
0.24325,-0.42316,0.24734,0.12657,0.30698,-0.53969
0.38074,2.2746,0.38702,-0.49952,0.21291,1.6318
0.26808,-1.8454,-0.19878,0.42985,0.20865,0.1539
-0.068808,-0.54056,0.13909,-0.91392,0.40621,5.3025
0.046487,-0.047696,0.12047,0.21442,-0.042178,-1.8229
0.10744,1.0262,0.31255,0.23374,0.33111,-0.75573
0.16945,-1.2215,-0.437,0.25149,0.2385,2.5302
0.10859,2.394,0.38475,0.2394,0.14059,-0.81965
-0.29461,1.129,0.3621,0.34643,0.44173,-1.7127
-0.091978,-0.44888,-0.011556,0.44901,-0.4292,-2.4405
0.35348,1.1034,0.013628,0.20813,0.42803,-0.31876
0.25524,0.53115,0.34266,0.51971,-0.41835,1.142
0.4348,-1.2362,0.40655,-0.57545,-0.040257,-0.47375
0.44606,-2.6002,0.37686,0.38066,0.39444,-0.94018
0.37763,1.9523,-0.66223,0.10123,0.34808,-1.001
0.22682,-2.2442,-0.070309,-0.4846,0.32165,5.9132
-0.012499,0.44905,0.44179,0.19325,0.096736,0.11318
0.29765,1.7986,0.0039751,-0.045931,-0.46065,-4.3644
-0.38223,-2.1389,0.1586,0.012961,-0.086612,-1.3887
0.068221,0.90783,0.083717,0.49762,-0.60097,1.3735
0.21964,1.785,-0.28715,0.2354,-0.016182,1.3689
-0.15333,1.0668,0.13509,-0.050568,0.14061,-0.83551
0.02784,0.24382,-0.050098,0.060127,0.30599,3.7636
0.35509,-0.49008,0.15134,-0.22956,0.15056,0.65271
0.25186,0.61771,-0.8401,0.5505,0.092963,-1.8389
0.34804,-1.3727,-0.12327,-0.18856,0.31941,-0.92509
0.52042,-1.8721,0.068025,0.53536,0.47708,-1.2929
0.27171,1.8656,0.20593,-0.54585,0.086327,-1.3312
0.040607,-0.6396,-0.32567,0.10779,0.28522,-0.51767
0.15296,-1.2285,-0.015516,0.079114,-0.3491,-2.0485
0.36841,-2.4993,0.29526,0.35859,0.6122,-0.49468
0.21848,-2.086,0.099253,-0.011429,0.23667,-0.031376
0.29383,0.4832,0.16578,-0.17926,-0.1371,-0.44217
0.42071,-1.043,-0.54903,0.27486,-0.0061798,-0.35967
0.34424,-1.4175,-0.31433,0.39589,-0.15914,2.4072
-0.035473,1.0016,0.17846,-0.4449,0.29515,-0.30158
0.20342,-0.99281,0.2797,0.41676,0.082318,-0.17997
-0.3501,-1.5392,0.16635,-0.15819,0.0094505,2.4951
0.12143,1.2972,0.36944,0.38031,-0.18042,2.658
0.29265,-0.98113,0.11212,0.17718,0.20772,-0.69682
0.31758,-0.096478,-0.18228,-0.18741,0.41986,-1.3447
0.011414,-1.652,0.54789,-0.2663,0.35621,-1.0869
0.2563,3.1737,0.15585,-0.18607,-0.0040166,0.54339
0.38692,1.9085,0.050857,-0.0059028,0.09377,0.73411
0.13196,1.7358,0.23779,-0.11958,-0.52983,-1.3009
0.14732,0.68325,0.16532,0.079424,-0.051363,-0.48831
0.07699,-0.56966,-0.25474,-0.97977,0.12412,-0.82454
0.072436,0.43935,0.51063,0.031923,0.27213,1.2353
-0.053363,1.3582,-0.12808,0.46503,0.032659,-2.0688
0.24441,-1.1623,0.35005,0.3605,0.21976,-0.532
0.18301,4.2589,-0.046649,0.27891,0.022401,-0.5157
0.38973,-1.3747,0.09,0.044127,-0.20515,1.9465
