LPS, LS, LP, PS, LPSLow, LSLow
0.85482,0.83253,0.85424,0.77743,0.75119,0.96744
0.81281,0.73717,0.8686,0.80106,0.76947,0.78709
0.88597,0.89602,0.86636,0.82423,0.85557,0.7715
0.84296,0.69254,0.87448,0.81083,0.80002,0.95573
0.88122,0.85065,0.90889,0.71362,0.87786,0.79986
0.85263,0.79771,0.82832,0.83776,0.88409,0.80893
0.78817,0.86459,0.831,0.69151,0.88369,0.71451
0.80217,0.8908,0.84456,0.77073,0.79977,0.79681
0.82141,0.84021,0.86659,0.84201,0.79563,0.73316
0.81256,0.77989,0.72782,0.80302,0.81569,0.86068
0.81005,0.70409,0.86941,0.86539,0.7991,0.93124
0.75108,0.9115,0.89339,0.87601,0.91763,0.73814
0.7798,1.1307,0.80577,0.87727,0.8029,0.85718
0.84126,0.83819,0.81911,0.81524,0.89071,0.71999
0.85963,0.82523,0.82013,1.0148,0.73908,0.82489
0.86107,0.84917,0.92228,0.74666,0.80656,0.84654
0.86865,0.70921,0.88501,0.84002,0.8933,0.88483
0.89764,0.80131,0.71562,0.83013,0.81974,0.82372
0.85402,0.86773,0.82556,0.74163,0.9212,0.71934
0.7755,0.91397,0.85588,0.8098,0.84033,0.95617
0.83786,0.72154,0.83476,0.78912,0.73553,0.71046
0.7149,0.78741,0.7991,0.82003,0.81875,0.85702
0.80462,0.78034,0.84957,0.88052,0.72867,0.84102
0.81909,0.77969,0.70964,0.86858,0.79713,0.78762
0.75653,0.82445,0.7833,0.73305,0.77699,0.9362
0.80452,0.78696,0.81918,0.82038,0.83102,0.71515
0.87394,0.80161,0.8089,0.73666,0.86971,0.80904
0.81962,0.8708,0.71681,0.98469,0.79266,0.67574
0.87469,0.72336,0.75481,0.80386,0.86394,0.7662
0.90924,0.84036,0.79532,0.98046,0.91497,0.80759
0.81208,0.72287,0.84894,0.71952,0.84746,0.97172
0.79789,0.90532,0.74535,0.80561,0.81241,0.89139
0.7996,0.89047,0.78362,0.82282,0.74987,0.86305
0.88655,0.65405,0.89044,0.85265,0.93618,0.9337
0.84721,0.70399,0.78513,0.75202,0.85457,0.92718
0.82803,0.93965,0.82029,0.82976,0.74527,0.94713
0.89992,0.99279,0.71664,0.88748,0.7917,0.78842
0.87834,0.91405,0.75477,0.88254,0.79785,0.93381
0.79872,0.89921,0.82615,0.78754,0.90881,0.77085
0.8133,0.79649,0.84247,0.92641,0.8316,0.8829
0.74724,0.88444,0.85301,0.76953,0.8626,0.74572
0.81306,0.76666,0.86985,0.87798,0.75854,0.85284
0.87049,0.84746,0.81839,0.80985,0.83197,0.82922
0.87366,0.8299,0.77981,0.77538,0.88966,0.91647
0.79191,0.73781,0.89105,0.81429,0.91881,0.92867
0.84441,0.67433,0.83404,0.77099,0.77652,0.87453
0.84309,0.8385,0.8021,0.81598,0.82868,0.90699
0.80969,0.8324,0.86423,0.77723,0.75138,0.91601
0.82734,0.92088,0.85513,0.81213,0.79988,0.86871
